éÌï ,îN,åé,éYã∆ï™óﬁ,ãKñÕ,èAã∆å`ë‘,åªã‡ããó^ëçäz,Ç´Ç‹Ç¡ÇƒéxããÇ∑ÇÈããó^,èäíËì‡ããó^,èäíËäOããó^,ì¡ï ããó^,ëçé¿òJì≠éûä‘,èäíËì‡òJì≠éûä‘,èäíËäOòJì≠éûä‘,èoãŒì˙êî,ëOåéññòJì≠é“êî,ëùâ¡òJì≠é“êî,å∏è≠òJì≠é“êî,ñ{åéññòJì≠é“êî,ÉpÅ[ÉgÉ^ÉCÉÄòJì≠é“êî
é¿êî,2013,07,Q   ,5,2,128842,109320,107394,1926,19522,112.3,109.4,2.9,18.7,6341,207,59,6489,
é¿êî,2013,07,Q   ,7,0,430917,295741,282415,13326,135176,161.4,152.8,8.6,20.8,81635,380,475,81540,8601
é¿êî,2013,07,Q   ,7,1,467523,316641,302059,14582,150882,166.5,157.1,9.4,21.0,72939,332,332,72939,
é¿êî,2013,07,Q   ,7,2,122188,119474,116749,2725,2714,119.0,116.8,2.2,19.6,8696,48,143,8601,
é¿êî,2013,07,Q   ,9,0,398846,272258,263177,9081,126588,151.3,146.1,5.2,19.3,205631,1423,1605,205449,35180
é¿êî,2013,07,Q   ,9,1,460391,308433,297842,10591,151958,162.3,156.4,5.9,20.4,169656,754,560,170269,
é¿êî,2013,07,Q   ,9,2,104831,99440,97570,1870,5391,98.6,96.8,1.8,14.2,35975,669,1045,35180,
é¿êî,2013,07,Q   ,T,0,416293,278106,268087,10019,138187,154.4,148.5,5.9,19.9,335497,2222,2356,335363,50627
é¿êî,2013,07,Q   ,T,1,470911,309234,297783,11451,161677,163.4,156.8,6.6,20.6,284127,1290,1101,284736,
é¿êî,2013,07,Q   ,T,2,111671,104498,102463,2035,7173,104.0,102.0,2.0,15.7,51370,932,1255,50627,
é¿êî,2013,07,Q87 ,0,0,466327,263925,255931,7994,202402,158.8,152.5,6.3,21.0,94551,546,465,94632,11008
é¿êî,2013,07,Q87 ,T,0,462801,262420,254772,7648,200381,159.9,154.4,5.5,21.0,203509,1095,1099,203505,17946
é¿êî,2013,07,R   ,0,0,257011,209136,190884,18252,47875,144.2,132.9,11.3,19.2,2498734,63577,63496,2498815,920109
é¿êî,2013,07,R   ,0,1,345988,271975,246056,25919,74013,169.2,153.8,15.4,20.3,1581474,33440,36624,1578706,
é¿êî,2013,07,R   ,0,2,103975,101054,95988,5066,2921,101.4,97.0,4.4,17.3,917260,30137,26872,920109,
é¿êî,2013,07,R   ,4,0,204130,182602,165344,17258,21528,134.7,124.0,10.7,18.7,602585,14905,17076,600414,270468
é¿êî,2013,07,R   ,4,1,287263,249932,223166,26766,37331,165.0,149.4,15.6,19.9,332708,7153,9935,329946,
é¿êî,2013,07,R   ,4,2,102180,100031,94434,5597,2149,97.3,92.7,4.6,17.3,269877,7752,7141,270468,
é¿êî,2013,07,R   ,5,0,251831,201718,183268,18450,50113,141.3,129.6,11.7,18.9,1087870,29521,29076,1088315,466036
é¿êî,2013,07,R   ,5,1,361289,275204,247166,28038,86085,168.5,151.9,16.6,20.0,623539,14768,16237,622279,
é¿êî,2013,07,R   ,5,2,105260,103316,97705,5611,1944,104.8,99.7,5.1,17.4,464331,14753,12839,466036,
é¿êî,2013,07,R   ,7,0,303286,238834,220107,18727,64452,155.4,144.0,11.4,20.0,808279,19151,17344,810086,183605
é¿êî,2013,07,R   ,7,1,361848,280432,257070,23362,81416,171.9,157.9,14.0,20.8,625227,11519,10452,626481,
é¿êî,2013,07,R   ,7,2,103362,96824,93921,2903,6538,98.8,96.4,2.4,17.0,183052,7632,6892,183605,
é¿êî,2013,07,R   ,9,0,336075,257793,240083,17710,78282,162.2,151.3,10.9,20.6,1055626,16553,12966,1059213,200162
é¿êî,2013,07,R   ,9,1,389232,294030,272801,21229,95202,176.3,163.3,13.0,21.4,856265,12051,9917,859051,
é¿êî,2013,07,R   ,9,2,107853,102212,99609,2603,5641,101.6,99.7,1.9,17.1,199361,4502,3049,200162,
é¿êî,2013,07,R   ,T,0,280521,223604,205513,18091,56917,149.5,138.3,11.2,19.6,3554360,80130,76462,3558028,1120271
é¿êî,2013,07,R   ,T,1,361202,279735,255466,24269,81467,171.6,157.1,14.5,20.7,2437739,45491,46541,2437757,
é¿êî,2013,07,R   ,T,2,104668,101261,96635,4626,3407,101.5,97.5,4.0,17.2,1116621,34639,29921,1120271,
é¿êî,2013,07,R88 ,0,0,412218,319898,293798,26100,92320,168.7,155.4,13.3,20.8,130673,1644,1132,131185,13418
é¿êî,2013,07,R88 ,T,0,360788,288785,269704,19081,72003,168.7,158.5,10.2,21.2,274154,3637,2958,274833,35416
é¿êî,2013,07,R89 ,0,0,409332,338621,303174,35447,70711,169.0,152.1,16.9,20.2,140543,1704,2280,139967,7457
é¿êî,2013,07,R89 ,T,0,405548,312591,285764,26827,92957,175.5,160.8,14.7,21.3,322580,3272,3345,322507,26799
é¿êî,2013,07,R91 ,0,0,267388,224309,202088,22221,43079,151.5,137.8,13.7,18.8,562859,23495,21552,564802,141118
é¿êî,2013,07,R91 ,T,0,268880,224938,202421,22517,43942,153.1,139.0,14.1,18.9,679781,27599,24987,682393,157819
é¿êî,2013,07,R92 ,0,0,215004,176609,162065,14544,38395,136.7,126.7,10.0,19.0,1553163,35442,37461,1551144,740403
é¿êî,2013,07,R92 ,T,0,236702,191033,175489,15544,45669,141.0,130.7,10.3,19.3,1998833,42548,43189,1998192,852636
é¿êî,2013,07,TL  ,0,0,410381,291127,266690,24437,119254,154.5,142.0,12.5,19.6,27354431,463709,480642,27337498,6646081
é¿êî,2013,07,TL  ,0,1,506071,350630,319746,30884,155441,172.4,157.2,15.2,20.6,20738432,252893,300991,20691417,
é¿êî,2013,07,TL  ,0,2,111452,105243,100947,4296,6209,98.4,94.6,3.8,16.6,6615999,210816,179651,6646081,
é¿êî,2013,07,TL  ,4,0,557912,363281,326362,36919,194631,158.3,144.1,14.2,19.5,5644117,88500,100985,5631632,937667
é¿êî,2013,07,TL  ,4,1,644026,411625,368640,42985,232401,170.1,154.0,16.1,20.2,4710666,54480,71325,4693965,
é¿êî,2013,07,TL  ,4,2,125081,120293,113862,6431,4788,99.6,94.7,4.9,16.2,933451,34020,29660,937667,
é¿êî,2013,07,TL  ,5,0,403250,292567,267137,25430,110683,156.0,143.3,12.7,19.6,10016589,149665,165465,10000789,2313100
é¿êî,2013,07,TL  ,5,1,488291,346826,315351,31475,141465,171.4,156.2,15.2,20.4,7712987,86872,113021,7687689,
é¿êî,2013,07,TL  ,5,2,119566,111567,106302,5265,7999,104.5,100.1,4.4,17.1,2303602,62793,52444,2313100,
é¿êî,2013,07,TL  ,7,0,345388,255124,237553,17571,90264,151.2,139.8,11.4,19.6,11693725,225544,214192,11705077,3395314
é¿êî,2013,07,TL  ,7,1,444501,319649,296159,23490,124852,174.6,159.8,14.8,21.0,8314779,111541,116645,8309763,
é¿êî,2013,07,TL  ,7,2,102158,96777,93730,3047,5381,93.8,90.8,3.0,16.3,3378946,114003,97547,3395314,
é¿êî,2013,07,TL  ,9,0,292675,218656,207548,11108,74019,143.4,135.4,8.0,19.3,18994383,367369,356016,19005736,6936325
é¿êî,2013,07,TL  ,9,1,408744,294788,278591,16197,113956,176.1,164.8,11.3,21.6,12071129,154162,157787,12069411,
é¿êî,2013,07,TL  ,9,2,90504,86048,83804,2244,4456,86.5,84.3,2.2,15.3,6923254,213207,198229,6936325,
é¿êî,2013,07,TL  ,T,0,362127,261417,242445,18972,100710,149.9,139.3,10.6,19.5,46348814,831078,836658,46343234,13582406
é¿êî,2013,07,TL  ,T,1,470239,330071,304595,25476,140168,173.8,160.0,13.8,21.0,32809561,407055,458778,32760828,
é¿êî,2013,07,TL  ,T,2,100747,95434,92186,3248,5313,92.3,89.3,3.0,15.9,13539253,424023,377880,13582406,
é¿êî,2013,08,C   ,0,0,409791,379891,351482,28409,29900,159.1,146.0,13.1,20.0,8740,57,62,8735,289
é¿êî,2013,08,C   ,0,1,419401,388986,359679,29307,30415,160.7,147.2,13.5,20.1,8454,53,61,8446,
é¿êî,2013,08,C   ,0,2,127318,112570,110563,2007,14748,110.2,108.9,1.3,17.1,286,4,1,289,
é¿êî,2013,08,C   ,5,0,451136,410064,380388,29676,41072,159.3,147.4,11.9,20.3,3263,24,23,3264,55
é¿êî,2013,08,C   ,5,1,456415,414647,384483,30164,41768,160.4,148.3,12.1,20.4,3208,23,22,3209,
é¿êî,2013,08,C   ,5,2,143200,142709,141491,1218,491,98.1,98.1,,13.7,55,1,1,55,
é¿êî,2013,08,C   ,7,0,336581,306835,281019,25816,29746,159.5,147.0,12.5,20.0,4278,25,28,4275,232
é¿êî,2013,08,C   ,7,1,348807,318408,291248,27160,30399,162.1,149.0,13.1,20.1,4049,22,28,4043,
é¿êî,2013,08,C   ,7,2,121970,103692,101479,2213,18278,113.7,112.1,1.6,17.9,229,3,,232,
é¿êî,2013,08,C   ,9,0,269962,227889,214567,13322,42073,164.6,154.3,10.3,20.3,13201,403,182,13422,1138
é¿êî,2013,08,C   ,9,1,280068,235183,221026,14157,44885,168.0,157.0,11.0,20.7,12442,24,182,12284,
é¿êî,2013,08,C   ,9,2,138240,132823,130381,2442,5417,121.2,119.4,1.8,15.7,759,379,,1138,
é¿êî,2013,08,C   ,T,0,325373,288124,268823,19301,37249,162.4,151.0,11.4,20.2,21941,460,244,22157,1427
é¿êî,2013,08,C   ,T,1,336636,297626,277318,20308,39010,165.0,153.0,12.0,20.4,20896,77,243,20730,
é¿êî,2013,08,C   ,T,2,135699,128112,125771,2341,7587,118.7,117.0,1.7,16.0,1045,383,1,1427,
é¿êî,2013,08,D   ,0,0,402811,369728,339125,30603,33083,169.9,153.2,16.7,20.2,948049,5981,9292,944738,18494
é¿êî,2013,08,D   ,0,1,408534,374833,343706,31127,33701,171.4,154.4,17.0,20.3,929934,5230,8922,926244,
é¿êî,2013,08,D   ,0,2,112665,110885,106844,4041,1780,95.8,93.8,2.0,14.4,18115,751,370,18494,
é¿êî,2013,08,D   ,4,0,446371,442979,394458,48521,3392,179.0,156.2,22.8,20.5,109937,250,719,109468,406
é¿êî,2013,08,D   ,4,1,447394,443990,395331,48659,3404,179.1,156.3,22.8,20.5,109538,243,719,109062,
é¿êî,2013,08,D   ,4,2,168875,168671,157548,11123,204,120.4,113.5,6.9,16.0,399,7,,406,
é¿êî,2013,08,D   ,5,0,458613,403709,368708,35001,54904,170.1,153.0,17.1,20.1,291164,1606,2382,290388,5919
é¿êî,2013,08,D   ,5,1,465970,409942,374304,35638,56028,171.9,154.5,17.4,20.3,285102,1558,2192,284469,
é¿êî,2013,08,D   ,5,2,108833,107385,102626,4759,1448,85.9,83.7,2.2,13.4,6062,48,190,5919,
é¿êî,2013,08,D   ,7,0,364335,336908,312248,24660,27427,167.9,152.7,15.2,20.2,546948,4125,6191,544882,12169
é¿êî,2013,08,D   ,7,1,369949,341954,316820,25134,27995,169.5,154.0,15.5,20.3,535294,3429,6011,532713,
é¿êî,2013,08,D   ,7,2,112694,110693,107253,3440,2001,100.0,98.2,1.8,14.8,11654,696,180,12169,
é¿êî,2013,08,D   ,9,0,329033,288767,274161,14606,40266,163.9,153.9,10.0,20.6,1732689,21014,24515,1729188,121568
é¿êî,2013,08,D   ,9,1,345034,302077,286490,15587,42957,168.5,157.9,10.6,20.9,1611422,15250,19353,1607620,
é¿êî,2013,08,D   ,9,2,116925,112323,110717,1606,4602,103.6,101.9,1.7,15.9,121267,5764,5162,121568,
é¿êî,2013,08,D   ,T,0,355112,317385,297124,20261,37727,166.0,153.7,12.3,20.4,2680738,26995,33807,2673926,140062
é¿êî,2013,08,D   ,T,1,368257,328686,307416,21270,39571,169.5,156.6,12.9,20.7,2541356,20480,28275,2533864,
é¿êî,2013,08,D   ,T,2,116368,112135,110210,1925,4233,102.6,100.8,1.8,15.7,139382,6515,5532,140062,
é¿êî,2013,08,D06 ,0,0,426818,374913,350116,24797,51905,173.5,157.4,16.1,20.6,484306,4547,4275,484578,11192
é¿êî,2013,08,D06 ,T,0,355817,317236,299691,17545,38581,165.1,153.6,11.5,20.3,1245131,15575,18131,1242575,67831
é¿êî,2013,08,D07 ,0,0,339127,313812,297030,16782,25315,156.5,149.9,6.6,19.3,90840,,794,90046,2418
é¿êî,2013,08,D07 ,T,0,336933,296948,284046,12902,39985,165.0,156.2,8.8,21.0,586260,4732,5704,585288,37338
é¿êî,2013,08,D08 ,0,0,387010,376579,335040,41539,10431,168.5,148.6,19.9,19.9,372903,1434,4223,370114,4884
é¿êî,2013,08,D08 ,T,0,366640,331726,302396,29330,34914,168.2,152.1,16.1,20.3,849347,6688,9972,846063,34893
é¿êî,2013,08,E   ,0,0,334177,322182,286628,35554,11995,159.0,142.6,16.4,18.7,6070989,53764,61126,6063627,626568
é¿êî,2013,08,E   ,0,1,358444,345235,306730,38505,13209,163.2,145.9,17.3,18.9,5448738,35351,47080,5437059,
é¿êî,2013,08,E   ,0,2,122638,121234,111411,9823,1404,121.9,113.5,8.4,17.6,622251,18413,14046,626568,
é¿êî,2013,08,E   ,4,0,397839,383071,334922,48149,14768,158.5,140.3,18.2,18.2,1948502,12537,18144,1942895,94894
é¿êî,2013,08,E   ,4,1,410970,395482,345607,49875,15488,159.9,141.3,18.6,18.2,1854001,10042,16037,1848001,
é¿êî,2013,08,E   ,4,2,141172,140469,126055,14414,703,131.0,119.5,11.5,17.8,94501,2495,2107,94894,
é¿êî,2013,08,E   ,5,0,320353,314054,279720,34334,6299,160.7,143.9,16.8,18.9,2322754,20396,22954,2320196,263169
é¿êî,2013,08,E   ,5,1,344313,337387,300435,36952,6926,164.7,147.1,17.6,19.0,2062571,11783,17390,2057027,
é¿êî,2013,08,E   ,5,2,131752,130390,116665,13725,1362,129.3,118.8,10.5,17.9,260183,8613,5564,263169,
é¿êî,2013,08,E   ,7,0,283194,266852,243339,23513,16342,157.4,143.4,14.0,19.1,1799733,20831,20028,1800536,268505
é¿êî,2013,08,E   ,7,1,313985,295081,268224,26857,18904,165.4,149.9,15.5,19.5,1532166,13526,13653,1532031,
é¿êî,2013,08,E   ,7,2,107193,105499,101106,4393,1694,111.3,106.2,5.1,17.1,267567,7305,6375,268505,
é¿êî,2013,08,E   ,9,0,256489,235296,221210,14086,21193,148.7,139.1,9.6,19.0,1966893,20852,23928,1963817,453801
é¿êî,2013,08,E   ,9,1,304913,278037,260281,17756,26876,163.0,151.0,12.0,19.8,1509983,13383,12827,1510016,
é¿êî,2013,08,E   ,9,2,95911,93564,91651,1913,2347,101.4,99.5,1.9,16.6,456910,7469,11101,453801,
é¿êî,2013,08,E   ,T,0,315169,300924,270623,30301,14245,156.5,141.7,14.8,18.8,8037882,74616,85054,8027444,1080369
é¿êî,2013,08,E   ,T,1,346818,330641,296642,33999,16177,163.2,147.0,16.2,19.1,6958721,48734,59907,6947075,
é¿êî,2013,08,E   ,T,2,111367,109565,103077,6488,1802,113.2,107.6,5.6,17.2,1079161,25882,25147,1080369,
é¿êî,2013,08,E-1 ,0,0,253366,247790,222785,25005,5576,159.1,144.0,15.1,19.5,1512409,22339,21184,1513564,393184
é¿êî,2013,08,E-1 ,4,0,294925,291634,256578,35056,3291,161.1,143.1,18.0,19.0,228323,2833,3387,227769,64689
é¿êî,2013,08,E-1 ,5,0,258326,252812,224394,28418,5514,162.0,145.2,16.8,19.5,694777,10708,9286,696199,181148
é¿êî,2013,08,E-1 ,7,0,231435,224902,207812,17090,6533,154.9,143.0,11.9,19.7,589309,8798,8511,589596,147347
é¿êî,2013,08,E-1 ,9,0,213507,198987,189420,9567,14520,146.5,139.0,7.5,19.5,704785,7639,12234,700190,201218
é¿êî,2013,08,E-1 ,T,0,240727,232315,212205,20110,8412,155.0,142.4,12.6,19.5,2217194,29978,33418,2213754,594402
é¿êî,2013,08,E-2 ,0,0,345976,334929,298912,36017,11047,160.2,144.6,15.6,19.0,1738436,11524,14272,1735688,107921
é¿êî,2013,08,E-2 ,4,0,405466,394787,347544,47243,10679,160.1,143.3,16.8,18.9,370696,1333,2548,369481,8922
é¿êî,2013,08,E-2 ,5,0,352520,346828,308407,38421,5692,160.9,145.0,15.9,19.1,736371,3633,5264,734740,36486
é¿êî,2013,08,E-2 ,7,0,303486,285985,259349,26636,17501,159.3,144.8,14.5,19.0,631369,6558,6460,631467,62513
é¿êî,2013,08,E-2 ,9,0,272451,250994,235163,15831,21457,151.2,140.9,10.3,19.0,729202,8607,6944,730865,133941
é¿êî,2013,08,E-2 ,T,0,324220,310092,280048,30044,14128,157.5,143.5,14.0,19.0,2467638,20131,21216,2466553,241862
é¿êî,2013,08,E-3 ,0,0,370301,354275,313342,40933,16026,158.3,140.6,17.7,18.1,2820144,19901,25670,2814375,125463
é¿êî,2013,08,E-3 ,4,0,413160,395327,344713,50614,17833,157.7,139.0,18.7,17.8,1349483,8371,12209,1345645,21283
é¿êî,2013,08,E-3 ,5,0,342229,334816,299238,35578,7413,159.6,142.1,17.5,18.3,891606,6055,8404,889257,45535
é¿êî,2013,08,E-3 ,7,0,313746,288686,262043,26643,25060,157.7,142.1,15.6,18.6,579055,5475,5057,579473,58645
é¿êî,2013,08,E-3 ,9,0,291286,261658,244007,17651,29628,148.2,136.7,11.5,18.5,532906,4606,4750,532762,118642
é¿êî,2013,08,E-3 ,T,0,357733,339544,302314,37230,18189,156.7,140.0,16.7,18.2,3353050,24507,30420,3347137,244105
é¿êî,2013,08,E09 ,0,0,236677,231010,207264,23746,5667,158.1,142.7,15.4,19.8,936540,16685,14921,938304,326190
é¿êî,2013,08,E09 ,4,0,258618,254704,222223,32481,3914,160.0,141.4,18.6,19.2,148556,2427,2614,148369,58314
é¿êî,2013,08,E09 ,5,0,244739,239445,212657,26788,5294,162.7,146.0,16.7,19.9,472045,9367,7283,474129,153518
é¿êî,2013,08,E09 ,7,0,214292,207242,192157,15085,7050,150.6,138.5,12.1,19.9,315939,4891,5024,315806,114358
é¿êî,2013,08,E09 ,9,0,185650,172755,164401,8354,12895,143.0,135.9,7.1,20.0,317497,3395,6273,314619,131779
é¿êî,2013,08,E09 ,T,0,223812,216322,196457,19865,7490,154.3,141.0,13.3,19.8,1254037,20080,21194,1252923,457969
é¿êî,2013,08,E11 ,0,0,237479,229525,215164,14361,7954,155.5,146.4,9.1,19.4,184854,1326,1743,184437,19982
é¿êî,2013,08,E11 ,4,0,325163,325163,300779,24384,,156.3,146.0,10.3,19.6,15210,128,106,15232,1463
é¿êî,2013,08,E11 ,5,0,247681,241004,223675,17329,6677,154.5,143.9,10.6,19.0,74560,307,697,74170,7011
é¿êî,2013,08,E11 ,7,0,215457,205231,194797,10434,10226,156.2,148.4,7.8,19.7,95084,891,940,95035,11508
é¿êî,2013,08,E11 ,9,0,184976,172562,166375,6187,12414,141.6,136.2,5.4,18.7,141229,1329,2908,139650,30275
é¿êî,2013,08,E11 ,T,0,214798,204917,194087,10830,9881,149.5,142.0,7.5,19.1,326083,2655,4651,324087,50257
é¿êî,2013,08,E12 ,0,0,318016,281755,247870,33885,36261,172.6,153.8,18.8,20.0,46122,316,470,45968,1813
é¿êî,2013,08,E12 ,5,0,291734,283652,257989,25663,8082,166.3,154.1,12.2,19.8,18114,45,180,17979,764
é¿êî,2013,08,E12 ,7,0,333860,278402,239040,39362,55458,176.6,153.3,23.3,20.0,27485,271,288,27468,1049
é¿êî,2013,08,E12 ,9,0,292453,241092,226075,15017,51361,161.9,150.4,11.5,19.9,49769,550,556,49763,6540
é¿êî,2013,08,E12 ,T,0,304737,260633,236548,24085,44104,167.0,152.0,15.0,19.9,95891,866,1026,95731,8353
é¿êî,2013,08,E13 ,0,0,287275,284283,252816,31467,2992,159.4,141.1,18.3,18.4,59329,454,610,59173,6437
é¿êî,2013,08,E13 ,5,0,305636,304556,265552,39004,1080,161.7,141.4,20.3,18.3,26597,236,198,26635,2614
é¿êî,2013,08,E13 ,7,0,264004,258896,232978,25918,5108,159.0,142.2,16.8,18.8,25773,174,315,25632,2604
é¿êî,2013,08,E13 ,9,0,284081,252758,236295,16463,31323,164.0,152.8,11.2,20.2,45039,524,580,44983,4017
é¿êî,2013,08,E13 ,T,0,285896,270673,245683,24990,15223,161.4,146.2,15.2,19.2,104368,978,1190,104156,10454
é¿êî,2013,08,E14 ,0,0,318821,299891,266098,33793,18930,163.0,148.3,14.7,19.4,138019,2225,1503,138741,13211
é¿êî,2013,08,E14 ,4,0,383950,382968,315547,67421,982,167.5,147.4,20.1,19.9,6268,10,25,6253,27
é¿êî,2013,08,E14 ,5,0,352410,352049,305977,46072,361,164.5,147.1,17.4,19.4,57731,120,401,57450,3516
é¿êî,2013,08,E14 ,7,0,287394,252608,231129,21479,34786,161.5,149.3,12.2,19.4,74020,2095,1077,75038,9668
é¿êî,2013,08,E14 ,9,0,242234,224704,214918,9786,17530,145.2,138.3,6.9,18.6,54942,591,426,55107,11849
é¿êî,2013,08,E14 ,T,0,297032,278500,251537,26963,18532,157.9,145.4,12.5,19.2,192961,2816,1929,193848,25060
é¿êî,2013,08,E15 ,0,0,306302,303403,262622,40781,2899,169.7,150.0,19.7,19.3,205834,1273,2028,205079,25701
é¿êî,2013,08,E15 ,4,0,383199,379007,324982,54025,4192,172.2,150.4,21.8,18.7,36359,163,216,36306,2989
é¿êî,2013,08,E15 ,5,0,312349,310639,260366,50273,1710,174.1,149.0,25.1,18.9,72693,576,744,72525,11867
é¿êî,2013,08,E15 ,7,0,272807,269499,240844,28655,3308,165.4,150.6,14.8,19.9,96782,534,1068,96248,10845
é¿êî,2013,08,E15 ,9,0,280694,266112,250675,15437,14582,159.0,147.9,11.1,19.4,111619,1337,1395,111561,13107
é¿êî,2013,08,E15 ,T,0,297289,290278,258417,31861,7011,166.0,149.3,16.7,19.4,317453,2610,3423,316640,38808
é¿êî,2013,08,E16 ,0,0,406307,395975,366131,29844,10332,156.7,145.4,11.3,19.3,424416,2396,3517,423295,20483
é¿êî,2013,08,E16 ,4,0,457044,440364,402428,37936,16680,158.4,145.7,12.7,19.2,130163,437,963,129637,4167
é¿êî,2013,08,E16 ,5,0,397306,395213,366625,28588,2093,157.5,146.9,10.6,19.6,196668,1338,1707,196299,9825
é¿êî,2013,08,E16 ,7,0,356832,338351,316760,21591,18481,152.7,141.9,10.8,19.0,97585,621,847,97359,6491
é¿êî,2013,08,E16 ,9,0,309978,300265,288613,11652,9713,148.0,141.7,6.3,19.2,60063,346,302,60107,9573
é¿êî,2013,08,E16 ,T,0,394346,384091,356506,27585,10255,155.6,144.9,10.7,19.3,484479,2742,3819,483402,30056
é¿êî,2013,08,E18 ,0,0,310543,294532,263687,30845,16011,159.3,143.0,16.3,18.6,251935,1384,2280,251039,29259
é¿êî,2013,08,E18 ,4,0,392112,368590,325962,42628,23522,157.2,138.4,18.8,17.9,26050,72,179,25943,1102
é¿êî,2013,08,E18 ,5,0,317137,302585,269647,32938,14552,161.1,144.6,16.5,18.8,113199,414,753,112860,12637
é¿êî,2013,08,E18 ,7,0,285060,269318,243300,26018,15742,157.8,142.4,15.4,18.7,112686,898,1348,112236,15520
é¿êî,2013,08,E18 ,9,0,239338,224697,212247,12450,14641,142.7,134.4,8.3,18.5,116278,1907,605,117580,37955
é¿êî,2013,08,E18 ,T,0,287943,272367,247360,25007,15576,154.0,140.3,13.7,18.6,368213,3291,2885,368619,67214
é¿êî,2013,08,E19 ,0,0,313428,312257,273215,39042,1171,157.9,141.6,16.3,18.7,111451,439,707,111183,7223
é¿êî,2013,08,E19 ,4,0,358015,357143,297217,59926,872,165.1,143.5,21.6,18.9,43668,181,337,43512,1158
é¿êî,2013,08,E19 ,5,0,311494,309405,280049,29356,2089,154.7,141.4,13.3,18.7,42299,227,256,42270,1529
é¿êî,2013,08,E19 ,7,0,240254,240097,220739,19358,157,150.8,138.8,12.0,18.2,25484,31,114,25401,4536
é¿êî,2013,08,E19 ,9,0,237766,217589,209961,7628,20177,140.2,134.9,5.3,18.3,26626,385,198,26813,8041
é¿êî,2013,08,E19 ,T,0,298782,293932,260971,32961,4850,154.4,140.3,14.1,18.6,138077,824,905,137996,15264
é¿êî,2013,08,E21 ,0,0,338791,327091,284514,42577,11700,158.3,141.7,16.6,19.1,148307,701,1180,147828,6665
é¿êî,2013,08,E21 ,4,0,386471,386023,344263,41760,448,152.5,137.7,14.8,18.0,29637,120,245,29512,539
é¿êî,2013,08,E21 ,5,0,318169,317389,270912,46477,780,158.1,141.1,17.0,19.1,56279,260,420,56119,1980
é¿êî,2013,08,E21 ,7,0,334758,307865,268419,39446,26893,161.3,144.2,17.1,19.5,62391,321,515,62197,4146
é¿êî,2013,08,E21 ,9,0,272849,251565,234508,17057,21284,152.5,142.0,10.5,19.2,105054,777,1335,104496,16508
é¿êî,2013,08,E21 ,T,0,311465,295794,263792,32002,15671,155.9,141.8,14.1,19.1,253361,1478,2515,252324,23173
é¿êî,2013,08,E22 ,0,0,348937,348428,301732,46696,509,161.3,143.2,18.1,19.1,176228,474,689,176013,5201
é¿êî,2013,08,E22 ,4,0,377461,376911,316906,60005,550,162.9,143.1,19.8,19.0,69234,177,213,69198,404
é¿êî,2013,08,E22 ,5,0,348495,347970,301021,46949,525,161.1,142.9,18.2,19.4,62862,179,200,62841,2021
é¿êî,2013,08,E22 ,7,0,304748,304328,278903,25425,420,159.1,143.9,15.2,18.6,44132,118,276,43974,2776
é¿êî,2013,08,E22 ,9,0,281915,266155,244666,21489,15760,166.3,150.9,15.4,19.6,35077,726,580,35223,1881
é¿êî,2013,08,E22 ,T,0,337786,334740,292237,42503,3046,162.1,144.5,17.6,19.2,211305,1200,1269,211236,7082
é¿êî,2013,08,E23 ,0,0,355218,344696,307923,36773,10522,157.5,142.1,15.4,18.5,112409,757,955,112211,5746
é¿êî,2013,08,E23 ,4,0,384113,383657,332569,51088,456,156.9,137.1,19.8,17.7,27361,126,280,27207,357
é¿êî,2013,08,E23 ,5,0,377876,366872,326184,40688,11004,160.8,144.6,16.2,18.9,48936,340,418,48858,1401
é¿êî,2013,08,E23 ,7,0,302730,285260,264596,20664,17470,153.6,142.5,11.1,18.5,36112,291,257,36146,3988
é¿êî,2013,08,E23 ,9,0,289323,276110,256868,19242,13213,151.7,140.8,10.9,18.9,26230,646,660,26216,4768
é¿êî,2013,08,E23 ,T,0,342744,331713,298258,33455,11031,156.5,141.9,14.6,18.5,138639,1403,1615,138427,10514
é¿êî,2013,08,E24 ,0,0,320217,310019,270818,39201,10198,164.3,145.7,18.6,18.9,329549,2832,2971,329410,18320
é¿êî,2013,08,E24 ,4,0,377378,349135,306322,42813,28243,163.9,146.4,17.5,19.4,37792,210,304,37698,1168
