年,年齢,年齢区分,年収（万円）,年収（円）,月例賃金（円）,年間賞与相当額（円）,所得税（円）,住民税（円）,厚生年金（円）,健康保険（円）,介護保険（円）,雇用保険（円）,社会保険料総額（円）,控除総額（円）,名目手取り（円）,実効負担率（%）,手取り率（%）,手取り（100円あたり）,所得税（100円あたり）,住民税（100円あたり）,厚生年金（100円あたり）,健康保険（100円あたり）,介護保険（100円あたり）,雇用保険（100円あたり）,性別,扶養人数,給与所得のみ
1999,45,40～64歳,1100,11000000.0,729266.3803914941,2248803.43530207,908900.0,613000.0,625434.0,368846.4,0.0,44000.0,1038280.4,2560180.4,8439819.599999998,23.274367272727275,76.72563272727272,76.72563272727272,8.262727272727274,5.572727272727274,5.685763636363637,3.353149090909092,0.0,0.4000000000000001,男性,0,True
1999,45,40～64歳,1150,11500000.0,762414.8522274712,2351021.773270346,981200.0,671700.0,625945.0,389553.0,0.0,46000.0,1061498.0,2714398.0,8785602.0,23.603460869565218,76.39653913043477,76.39653913043477,8.532173913043477,5.840869565217392,5.443,3.387417391304348,0.0,0.4,男性,0,True
1999,45,40～64歳,1200,12000000.0,795563.3240634482,2453240.111238621,1067000.0,730500.0,626456.0,410259.6,0.0,48000.0,1084715.6,2882215.6,9117784.4,24.018463333333333,75.98153666666667,75.98153666666667,8.891666666666667,6.0874999999999995,5.220466666666667,3.41883,0.0,0.4,男性,0,True
1999,45,40～64歳,1250,12500000.0,828711.7958994252,2555458.4492068975,1157400.0,789300.0,626967.0,430966.2,0.0,50000.0,1107933.2,3054633.2,9445366.8,24.4370656,75.5629344,75.5629344,9.2592,6.314400000000001,5.0157359999999995,3.4477295999999997,0.0,0.4,男性,0,True
1999,45,40～64歳,1300,13000000.0,861860.2677354022,2657676.7871751725,1259900.0,847200.0,627478.0,456772.8,0.0,52000.0,1136250.8,3243350.8,9756649.2,24.948852307692306,75.05114769230768,75.05114769230768,9.69153846153846,6.516923076923077,4.826753846153846,3.513636923076923,0.0,0.4,男性,0,True
1999,45,40～64歳,1350,13500000.0,895008.7395713793,2759895.125143449,1401500.0,908600.0,627989.0,457079.4,0.0,54000.0,1139068.4,3449168.4,10050831.6,25.549395555555556,74.45060444444445,74.45060444444445,10.381481481481481,6.73037037037037,4.651770370370371,3.3857733333333333,0.0,0.4,男性,0,True
1999,45,40～64歳,1400,14000000.0,928157.2114073563,2862113.463111725,1535600.0,966700.0,628500.0,482886.0,0.0,56000.0,1167386.0,3669686.0,10330314.0,26.21204285714286,73.78795714285714,73.78795714285714,10.96857142857143,6.905,4.489285714285715,3.4491857142857145,0.0,0.4,男性,0,True
1999,45,40～64歳,1450,14500000.0,961305.6832433332,2964331.80108,1669700.0,1024800.0,629011.0,508692.6,0.0,58000.0,1195703.6,3890203.6,10609796.399999999,26.82899034482759,73.17100965517241,73.17100965517241,11.515172413793104,7.067586206896552,4.338006896551725,3.5082248275862074,0.0,0.4,男性,0,True
1999,45,40～64歳,1500,15000000.0,994454.1550793103,3066550.1390482765,1811300.0,1086200.0,629522.0,508999.2,0.0,60000.0,1198521.2,4096021.2,10903978.8,27.306808,72.69319200000001,72.69319200000001,12.075333333333333,7.241333333333333,4.196813333333333,3.3933280000000003,0.0,0.4,男性,0,True
2000,35,20～39歳,200,2000000.0,133147.0773429876,402235.0718841485,49600.0,31900.0,141505.0,69546.6,0.0,8000.0,219051.6,300551.6,1699448.4,15.027580000000002,84.97242,84.97242,2.4800000000000004,1.5950000000000002,7.075250000000001,3.4773300000000007,0.0,0.4,男性,0,True
2000,35,20～39歳,250,2500000.0,166433.84667873452,502793.8398551858,72900.0,44300.0,179483.0,88207.8,0.0,10000.0,277690.8,394890.8,2105109.2,15.795631999999998,84.204368,84.204368,2.916,1.772,7.179320000000001,3.528312,0.0,0.4,男性,0,True
2000,35,20～39歳,300,3000000.0,199720.61601448143,603352.6078262228,96900.0,57100.0,211216.0,103809.6,0.0,12000.0,327025.6,481025.6,2518974.4,16.034186666666667,83.96581333333333,83.96581333333333,3.2300000000000004,1.9033333333333333,7.040533333333333,3.4603200000000003,0.0,0.4,男性,0,True
